NP_type,Coating,core_size_nm,hydro_size_nm,Surf_charge_mV,Surface_area_m2_g,shape,Dose_microg_mL,Duration_h,Cell_name,Cell_species,cell_Organ,Cell_morphology,Cell_age,cell_type,sex,Assay,Test_indicator,nanomaterial_group,Viability
SiO2,None,21.8,,,,Sphere,5.0,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,CVS,CrystalViolet,meta_oxide,92.5
ZnO,None,165.0,,-26.0,,,0.0,24.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,99.76
Al2O3,None,39.7,267.0,36.3,64.7,,10.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,96.39
CoO,None,71.8,208.3,21.6,,,200.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,27.8
SiO2,Phosphonate,135.0,375.4,-26.8,,,0.0,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,122.11
Co3O4,None,10.0,222.7,24.6,,,1.6,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,100.0
IronOxide,PEG_based,344.65,,-16.45,,Sphere,5.0,48.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,93.15
SiO2,Phosphonate,135.0,375.4,-26.8,,,0.0,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,103.86
TiO2,None,47.83,,,,,0.0,24.0,IP15,Human,Kidney,Spindle,Adult,Normal,male,WST-1,TetrazoliumSalt,meta_oxide,100.0
TiO2,None,25.0,228.3,-10.7,40.0,,0.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,100.0
CeO2,None,33.0,,,,Sphere,100.0,24.0,SIRC,Rabbit,Cornea,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,92.56
SiO2,None,59.72,,-38.1,,Sphere,10.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,99.76
IronOxide,PEG_based,361.4,,12.1,,,0.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,Live/Dead,Trypan_Blue,meta_oxide,56.5
Al2O3,None,46.0,239.0,,,,0.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,43.65
IronOxide,PEG_based,361.4,,12.1,,,0.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,Live/Dead,Trypan_Blue,meta_oxide,55.93
TiO2,None,38.0,,,,,0.0,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,CytoTox­One,LDHrelease,meta_oxide,91.09
SiO2,None,22.27,,-26.96,,Sphere,100.0,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,Live/Dead,propidium_iodide,meta_oxide,7.98
In2O3,None,29.8,224.3,-9.6,,,0.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,100.0
IronOxide,Dextran,7.5,,-11.0,,Sphere,50.0,24.0,Monocytes,Human,Blood,Monocyte,Adult,Normal,,CCK_8,TetrazoliumSalt,meta_oxide,102.4
NiO,None,13.1,862.1,23.82,,Cubic,12.5,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,99.35
IronOxide,Dextran,170.0,,,,,0.0,24.0,VERO,Monkey,kidney,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,meta_oxide,76.63
IronOxide,Dextran,7.5,,-11.0,,Sphere,10.0,24.0,Monocytes,Human,Blood,Monocyte,Adult,Normal,,CCK_8,TetrazoliumSalt,meta_oxide,95.0
IronOxide,PEI,145.8,,17.7,,,0.0,120.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,Live/Dead,Trypan_Blue,meta_oxide,77.23
CuO,None,10.0,,,,Rod,5.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,103.31
TiO2,None,50.0,,,,,0.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,LDH,LDHrelease,meta_oxide,21.55
IronOxide,PEG_based,361.4,,12.1,,,0.0,72.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,LDH,LDHrelease,meta_oxide,88.06
TiO2,None,20.0,,,,Irregular,25.0,24.0,CHO_K1,Hamster,Ovary,Epithelial,Adult,Normal,female,NR,toluylene red,meta_oxide,89.62
NiO,None,22.0,,,,Sphere,25.0,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,33.46
Al2O3,None,39.7,,36.3,,Sphere,20.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,91.8
IronOxide,silica_based,420.7,,-17.65,,Sphere,50.0,24.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,LDH,LDHrelease,meta_oxide,91.21
IronOxide,Folic_acid_based,20.0,344.25,-23.5,,,0.0,24.0,Monocytes,Human,Blood,Monocyte,Adult,Normal,,LDH,LDHrelease,meta_oxide,81.68
IronOxide,PEG_based,361.4,,12.1,,,0.0,4.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,LDH,LDHrelease,meta_oxide,93.64
TiO2,None,10.0,1457.0,-11.0,166.0,,30.0,24.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,91.3
ZnO,None,222.0,,,,Sphere,40.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,63.6
IronOxide,Dextran,170.0,,,,,0.0,24.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,meta_oxide,75.65
TiO2,None,24.59,172.0,-14.25,,Sphere,0.1,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,91.5
Al2O3,None,46.0,239.0,,,,0.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,93.26
SiO2,None,14.0,,,,,0.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,LDH,LDHrelease,meta_oxide,22.88
TiO2,None,25.0,504.5,-10.7,210.0,,0.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,100.0
Co3O4,None,200.0,,,,,0.0,24.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,Live/Dead,Trypan_Blue,meta_oxide,97.9
TiO2,None,25.0,228.3,-10.7,40.0,,120.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,102.01
IronOxide,Dextran,30.0,,,,,0.01,216.0,Monocytes,Human,Blood,Monocyte,Adult,Normal,,NR,toluylene red,meta_oxide,94.05
IronOxide,None,46.8,,1.7,,Sphere,1.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,100.33
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,200.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,98.05
Cu2O,None,88.5,,,,,0.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,NR,toluylene red,meta_oxide,54.66
TiO2,None,33.7,308.0,-25.3,42.5,,10.0,48.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,103.96
SiO2,CTAB,90.0,386.9,-35.9,,,0.0,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,97.83
IronOxide,BSA,12.0,,,,,1.4,6.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,75.76
IronOxide,Dextran,170.0,,,,,0.0,24.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,meta_oxide,24.35
TiO2,None,33.7,308.0,-25.3,42.5,,10.0,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,90.52
ZnO,None,60.0,936.0,-2.4,7.34,,20.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,23.4
TiO2,None,25.0,434.1,-7.83,,Sphere,50.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,87.07
TiO2,None,25.0,228.3,-10.7,40.0,,60.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,105.1
CoO,None,71.8,408.6,28.67,,Cubic,12.5,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,78.95
IronOxide,PEG_based,18.0,120.0,,,Sphere,300.0,24.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,meta_oxide,50.0
HfO2,None,28.4,262.2,-27.78,,Monoclinic,12.5,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,99.72
TiO2,None,25.0,228.3,-10.7,40.0,,80.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,112.04
IronOxide,PEG_based,16.5,,-0.52,,Sphere,25.0,48.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTS,TetrazoliumSalt,meta_oxide,91.47
SiO2,None,59.72,,-38.1,,Sphere,50.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,67.4
SiO2,None,8.5,,-27.0,,Sphere,100.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,Live/Dead,CalceinAM,meta_oxide,71.73
HfO2,None,28.4,262.2,-27.78,,Monoclinic,200.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,95.0
CuO,None,33.0,,,,,1.0,48.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,Live/Dead,CalceinAM,meta_oxide,97.65
Fe2O3,None,12.3,297.2,-3.87,,Rhombohedral,6.2,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,99.58
IronOxide,PEG_based,120.0,,,,,0.0,24.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,meta_oxide,99.13
TiO2,None,148.15,,-14.55,,Irregular,8.0,6.0,A431,Human,Skin,Epithelial,Adult,cancer,female,NR,toluylene red,meta_oxide,91.67
Fe3O4,None,46.8,1025.0,1.7,147.4,,0.1,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,99.22
SiO2,None,30.0,,-63.31,,Sphere,50.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,19.93
TiO2,None,124.9,171.0,-17.6,,,0.0,24.0,A431,Human,Skin,Epithelial,Adult,cancer,female,NR,toluylene red,meta_oxide,77.86
IronOxide,None,28.33,,-18.4,,Sphere,1.0,24.0,hPDLF,Human,Teeth,Fibroblast,Adult,cancer,,MTT,TetrazoliumSalt,meta_oxide,55.29
TiO2,None,11.69,,,,,0.01,24.0,IP15,Human,Kidney,Spindle,Adult,Normal,male,WST-1,TetrazoliumSalt,meta_oxide,92.83
Dy2O3,None,37.5,751.7,22.24,,Cubic,200.0,24.0,THP_1,Human,Blood,Macrophage,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,89.7
IronOxide,PEI,145.8,,17.7,,,0.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,LDH,LDHrelease,meta_oxide,64.24
SiO2,None,15.0,128.0,-26.5,,Sphere,100.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,58.05
TiO2,None,47.83,,,,,0.0,24.0,LLC­PK1,Pig,Kidney,Epithelial,neonate,Normal,male,WST-1,TetrazoliumSalt,meta_oxide,100.0
ZnO,None,35.6,236.0,-41.6,27.9,,0.1,48.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,119.24
Fe3O4,None,46.8,1025.0,1.7,147.4,,0.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,99.39
ZnO,None,52.0,640.0,29.4,15.0,,1.56,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,85.46
Co3O4,None,200.0,,,,,0.0,24.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,CellTiter_Glo,luciferase,meta_oxide,84.59
ZnO,None,102.2,,,,Sphere,4.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,99.56
SiO2,None,14.23,128.0,-26.5,,Sphere,200.0,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,NR,toluylene red,meta_oxide,58.85
ZnO,None,165.0,,-26.0,,,0.0,6.0,A431,Human,Skin,Epithelial,Adult,cancer,female,NR,toluylene red,meta_oxide,92.46
Co3O4,None,200.0,,,,,0.0,24.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,Live/Dead,Trypan_Blue,meta_oxide,98.28
SiO2,Phosphonate,255.62,,-26.8,,Sphere,250.0,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,72.36
MgO,None,39.0,639.0,,,,0.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,26.91
ZnO,None,67.0,,44.1,,,0.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,meta_oxide,9.39
CuO,None,46.3,,42.8,,Sphere,50.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,12.79
ZnO,None,8.0,,,,,10000.0,24.0,B cells,Human,Blood,Lymphoblast,Adult,Normal,,Live/Dead,CalceinAM,meta_oxide,21.32
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,100.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,103.22
ZnO,Cystein_based,20.0,,,,,0.01,48.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,CellTiterBlue,AlamarBlue,meta_oxide,2.33
TiO2,None,25.0,420.7,-9.96,,Sphere,150.0,3.0,AGS,Human,Stomach,Epithelial,,cancer,female,MTS,TetrazoliumSalt,meta_oxide,108.95
TiO2,None,25.0,228.3,-10.7,40.0,,0.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,100.0
Co3O4,None,10.0,222.7,24.6,,,3.2,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,103.0
TiO2,None,38.0,,,,,0.0,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,CellTiter_Glo,luciferase,meta_oxide,79.64
ZnO,None,245.0,,-15.8,,Sphere,20.0,6.0,HEK,Human,Skin,Keratinocyte,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,75.95
Y2O3,None,32.7,743.3,26.09,,Cubic,3.1,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,102.01
CdO,None,179.3,,,,,0.0,24.0,Neuro­2a,Mouse,Brain,Neural,Adult,cancer,,MTT,TetrazoliumSalt,meta_oxide,2.58
IronOxide,PEG_based,361.4,,12.1,,,0.0,72.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,Live/Dead,Trypan_Blue,meta_oxide,82.95
TiO2,None,33.7,303.0,-25.3,42.5,,1.0,24.0,SW480,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,73.77
Sm2O3,None,108.3,765.1,47.34,,Cubic,50.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,101.12
ZnO,None,165.0,,-26.0,,,0.0,24.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,7.23
ZnO,None,20.0,327.9,,,Sphere,500.0,48.0,HFL1,Human,Lung,Fibroblast,neonate,Normal,male,MTT,TetrazoliumSalt,meta_oxide,43.95
TiO2,None,15.5,420.0,-12.0,107.4,,100.0,48.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,38.06
SiO2,COOH,120.0,,-28.7,,Sphere,500.0,96.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,84.96
Mn2O3,None,29.8,291.1,-3.0,,,500.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,50.9
IronOxide,None,42.0,957.0,,,,0.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,85.98
SiO2,None,105.5,,-31.7,,Sphere,10.0,72.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,meta_oxide,42.63
TiO2,None,,150.0,,,,0.0,24.0,Fibroblasts,Human,Skin,Fibroblast,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,86.72
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,300.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,96.35
TiO2,None,40.0,322.3,-25.27,50.0,,0.0,12.0,L-02,Human,Liver,Epithelial,Adult,cancer,female,ATPLite,luciferase,meta_oxide,92.6
TiO2,None,40.0,322.3,-25.27,50.0,,5.0,12.0,L-02,Human,Liver,Epithelial,Adult,cancer,female,ATPLite,luciferase,meta_oxide,92.2
Er2O3,None,113.8,442.5,26.14,,Cubic,200.0,24.0,THP_1,Human,Blood,Macrophage,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,89.74
La2O3,None,24.6,711.3,23.04,,Hexagon,50.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,97.54
SiO2,None,29.5,,,,,0.03,4.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,Vialight,luciferase,meta_oxide,39.78
TiO2,None,33.7,308.0,-25.3,42.5,,1.0,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,116.32
TiO2,None,25.0,228.3,-10.7,40.0,,40.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,95.67
ZnO,None,60.0,329.0,-9.3,7.34,,20.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,79.76
Al2O3,None,,,,,Sphere,50.0,24.0,CHO_K1,Hamster,Ovary,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,meta_oxide,67.68
ZnO,None,100.0,273.4,-11.7,20.0,,25.0,48.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,9.83
CeO2,None,25.0,305.0,-16.5,,Cubic,25.0,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,102.01
ZnO,None,253.6,,17.5,,Sphere,100.0,24.0,L-132,Human,Lung,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,21.31
SiO2,None,22.27,,-26.96,,Sphere,10.0,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,Live/Dead,CalceinAM,meta_oxide,84.22
SnO2,None,64.2,480.0,-27.45,,Tetragonal,3.1,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,102.8
IronOxide,PEG_based,18.4,,,,,0.01,24.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,74.75
Bi2O3,None,90.0,2029.0,-2.3,,,0.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,100.0
IronOxide,PEG_based,16.5,,-0.52,,Sphere,12.5,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,103.78
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,175.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,98.65
IronOxide,None,22.0,,,,Sphere,50.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,56.0
NiO,None,21.6,346.0,6.9,,Sphere,5.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,101.65
ZnO,None,100.0,273.4,-11.7,20.0,,80.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,-3.87
IronOxide,PEI,145.8,,17.7,,,0.0,72.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,104.84
Fe3O4,None,12.0,358.6,-14.85,,Cubic,100.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,97.58
ZnO,None,100.0,273.4,-11.7,20.0,,0.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,100.51
CuO,None,46.3,,42.8,,Sphere,50.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,16.17
Bi2O3,None,166.05,,,,Sphere,10.0,24.0,NRK-52E,Rat,Kidney,Epithelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,67.67
TiO2,None,148.15,,-14.55,,Irregular,0.01,6.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,99.88
TiO2,None,21.0,133.0,-9.42,57.0,,0.0,24.0,Chang_Liver,Human,Liver,Epithelial,,Normal,,Annexiv_V_,propidium_iodide,meta_oxide,93.76
TiO2,None,35.0,,,,,0.0,4.0,A549,Human,Lung,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,meta_oxide,78.77
TiO2,None,25.0,228.3,-10.7,40.0,,150.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,119.59
Al2O3,None,46.0,239.0,,,,0.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,33.22
ZrO2,None,40.1,508.8,-14.85,,Monoclinic,12.5,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,97.99
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,5.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,93.56
CuO,None,12.8,246.2,21.06,,Monoclinic,12.5,24.0,THP_1,Human,Blood,Macrophage,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,107.14
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,10.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,105.96
CeO2,None,18.3,808.5,13.45,,Cubic,0.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,100.0
IronOxide,Chitosan,8.0,,11.0,,Sphere,4.0,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,meta_oxide,95.99
TiO2,None,21.0,160.5,-27.8,,Sphere,60.0,3.0,AGS,Human,Stomach,Epithelial,,cancer,female,MTS,TetrazoliumSalt,meta_oxide,103.69
TiO2,None,21.0,74.0,-9.42,57.0,,150.0,24.0,WI_38,Human,Lung,Fibroblast,fetus,cancer,female,Annexiv_V_,propidium_iodide,meta_oxide,79.07
NiO,None,20.0,223.5,-12.1,,,250.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,53.7
In2O3,None,29.8,224.3,-9.6,,,250.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,58.6
TiO2,None,25.0,504.5,-10.7,210.0,,150.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,121.11
MgO,None,,,-7.21,,Hexagon,600.0,24.0,VERO,Monkey,Kidney,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,meta_oxide,62.54
SiO2,None,100.0,,-14.37,,Sphere,80.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,11.34
MgO,None,39.0,639.0,,,,0.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,32.57
SiO2,NH2,,437.0,21.7,,,0.0,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,103.16
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,150.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,106.78
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,150.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,104.31
TiO2,None,420.7,,-9.96,,,0.0,3.0,AGS,Human,Stomach,Epithelial,,cancer,female,MTS,TetrazoliumSalt,meta_oxide,116.03
IronOxide,COOH,20.0,,,,,0.05,24.0,MG­63,Human,Bone,Fibroblast,Adult,cancer,male,Live/Dead,CalceinAM,meta_oxide,82.16
ZnO,None,39.0,639.0,,,,0.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,10.42
Sb2O3,None,11.8,231.5,-30.04,,Orthorhombic,6.2,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,102.41
SiO2,None,100.33,,-31.7,,Sphere,10.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,68.61
