NP_type,Coating,core_size_nm,hydro_size_nm,Surf_charge_mV,Surface_area_m2_g,shape,Dose_microg_mL,Duration_h,Cell_name,Cell_species,cell_Organ,Cell_morphology,Cell_age,cell_type,sex,Assay,Test_indicator,nanomaterial_group,Viability
SLN,None,98.4,,-14.6,,Sphere,750.0,24.0,PCLS,Mouse,Lung,Mixed,Adult,Normal,,WST-1,TetrazoliumSalt,other,32.21
Pt,Folic_acid_based,12.5,91.3,-40.5,,Sphere,200.0,48.0,IMR90,Human,Lung,Fibroblast,neonate,Normal,female,CellTiter_Glo,luciferase,other,29.67
TiO2,None,124.9,171.0,-17.6,,,0.0,48.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,67.94
Chitosan,None,,,63.2,,Sphere,500.0,24.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,107.47
Ag,None,66.0,28.41,-33.33,,,0.0,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Alamar_Blue,AlamarBlue,other,0.0
Au,None,65.0,,-28.05,,Rod,2.0,24.0,CCL-110,Human,Skin,Fibroblast,fetus,Normal,female,MTS,TetrazoliumSalt,other,75.78
In2O3,None,29.8,224.3,-9.6,,,50.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,102.0
MWCNT,None,25.0,,-9.78,,Needle,200.0,24.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTS,TetrazoliumSalt,nanotubes,100.3
Chitosan,None,,,71.3,,Irregular,250.0,72.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,104.26
Chitosan,None,,,74.4,,Irregular,750.0,72.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,125.6
ZnO,None,35.6,295.5,-41.6,27.9,,10.0,24.0,SW480,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,16.68
Yb2O3,None,61.7,799.9,13.48,,Cubic,50.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,99.19
IronOxide,None,46.8,,1.7,,Sphere,0.01,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,100.66
SiO2,None,37.82,,-24.5,,Sphere,10.0,72.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,meta_oxide,45.58
SiO2,None,8.5,,-27.0,,Sphere,100.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,CellTiterBlue,AlamarBlue,meta_oxide,70.11
ZnO,None,100.0,258.55,-9.96,,Sphere,30.0,48.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,9.09
Au,None,13.5,,-8.1,,Sphere,1.67,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,other,102.43
Au,None,124.1,,-24.14,,Star,0.2,24.0,CCL-110,Human,Skin,Fibroblast,fetus,Normal,female,MTS,TetrazoliumSalt,other,108.99
Ag,None,,,-16.2,,Sphere,1.0,72.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTT,TetrazoliumSalt,other,91.26
SWCNT,None,601.7,,-13.0,,Needle,25.0,4.0,NR8383,Rat,Lung,Macrophage,Adult,Normal,male,MTT,TetrazoliumSalt,nanotubes,58.42
PLGA,Poloxamer,107.5,,-21.0,,Sphere,500.0,4.0,Calu-3,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,other,119.95
Hydroxyapatite,None,30.0,,-5.7,,Rod,30.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,other,98.89
C70,None,57.0,,-35.0,,Sphere,5.0,24.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTT,TetrazoliumSalt,carbon,92.9
TiO2,None,81.8,486.0,-8.6,,Sphere,10.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,76.51
TiO2,None,124.9,171.0,-17.6,,,0.0,24.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,99.68
TiO2,None,33.7,303.0,-25.3,42.5,,0.1,48.0,SW480,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,103.64
Co3O4,None,10.0,222.7,24.6,,,25.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,98.0
ZnO,None,32.0,1093.0,21.6,37.0,,50.0,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,24.34
Ag,None,66.0,28.41,-33.33,,,0.01,72.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,other,3.99
MWCNT,None,10.33,292.0,-9.09,,Needle,4.0,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,CCK_8,TetrazoliumSalt,nanotubes,94.48
Au,None,2.0,,24.4,,Sphere,,24.0,ASM,Human,Lung,Spindle,,Normal,,MTS,TetrazoliumSalt,other,19.94
Polystyrene,NH2,100.0,,24.6,,Sphere,25.0,24.0,AT2,Human,Lung,Epithelial,,Normal,,MTT,TetrazoliumSalt,other,91.0
ZrO2,None,46.7,661.4,-8.5,,,50.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,97.1
SiO2,None,30.0,,-63.31,,Sphere,5.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,94.7
CoO,None,71.8,208.3,21.6,,,0.4,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,102.0
CuO,None,55.8,,-32.8,,Sphere,10.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,86.01
CoO,None,71.8,208.3,21.6,,,12.5,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,ATPLite,luciferase,meta_oxide,67.8
TiO2,None,20.0,338.0,-7.7,50.4,,30.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,116.97
SiO2,None,369.0,546.0,-38.7,9.0,,1440.0,20.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,85.6
TiO2,None,5.9,460.0,-12.0,280.9,,0.0,24.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,100.75
ZnO,None,245.0,,-15.8,,Sphere,14.0,24.0,HEK,Human,Skin,Keratinocyte,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,51.58
PTFE-PMMA,None,618.05,,-8.05,,Irregular,50.0,24.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,Alamar_Blue,AlamarBlue,other,96.41
C60,Dextran,30.29,372.0,-10.1,,Sphere,40.0,24.0,C6,Rat,Brain,Fibroblast,Adult,cancer,,MTT,TetrazoliumSalt,carbon,63.92
Chitosan,None,,,62.1,,Irregular,500.0,24.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,118.86
Ag,None,66.0,28.41,-33.33,,,0.0,48.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,other,20.73
CoO,None,71.8,208.3,21.6,,,25.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,77.8
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,10.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,97.79
CuO,None,46.3,239.0,42.8,24.1,,100.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,13.97
PLGA,PVA,172.0,,-3.5,,Sphere,5000.0,24.0,Calu-3,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,other,80.14
Au,Citrate_based,13.0,36.5,-35.0,,Sphere,0.13,24.0,NR8383,Rat,Lung,Macrophage,Adult,Normal,male,WST-1,TetrazoliumSalt,other,82.37
SiO2,None,199.89,,-36.3,,Sphere,200.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,50.8
Mn2O3,None,51.5,298.4,-46.1,,,100.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,ATPLite,luciferase,meta_oxide,18.7
C60,None,34.64,142.0,-37.4,,Sphere,100.0,6.0,mDF,Mouse,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,carbon,98.92
SiO2,None,13.0,100.0,-27.0,,,5.45,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,Live/Dead,propidium_iodide,meta_oxide,85.61
SiO2,None,100.33,,-31.7,,Sphere,50.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,54.21
Au,None,30.0,58.55,,,Sphere,25.0,48.0,NHDF,Human,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,other,5.71
Hydroxyapatite,None,25.0,,-0.4,,Rod,10.0,24.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,CCK_8,TetrazoliumSalt,other,94.7
SiO2,None,,232.2,-5.21,,Sphere,500.0,96.0,A2780,Human,Ovary,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,82.65
CuO,None,46.3,,42.8,,Sphere,100.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,12.79
IronOxide,Folic_acid_based,80.0,420.55,-27.7,,,0.0,24.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,83.33
Polystyrene,COOH,100.0,124.4,-28.85,,Sphere,5.0,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,CCK_8,TetrazoliumSalt,other,103.31
PLGA,None,,,-11.0,,Sphere,5000.0,24.0,Colo­205,Human,Colon,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,other,83.08
Ag,PEG_based,59.9,,-9.3,,Sphere,0.5,48.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,other,107.48
SiO2,None,33.5,120.0,-47.6,576.23,,25.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,105.22
Cr2O3,None,193.0,316.9,-32.6,,,0.4,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,104.0
TiO2,None,148.15,,-14.55,,Irregular,0.8,6.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,96.91
Polystyrene,NH2,100.0,,23.85,,Sphere,10.0,24.0,Macrophages,Human,Lung,Macrophage,Adult,Normal,,MTT,TetrazoliumSalt,other,97.05
Ag,None,29.57,,-24.58,,Sphere,100.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,Alamar_Blue,AlamarBlue,other,33.97
Cr2O3,None,193.0,316.9,-32.6,,,6.3,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,104.0
Dendrimer,OS,377.6,,8.3,,Sphere,1.0,72.0,hNPC,Human,Brain,Neural,neonate,Normal,,MTT,TetrazoliumSalt,other,91.85
PTFE-PMMA,None,723.05,,-6.25,,Irregular,400.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,other,34.09
TiO2,None,20.0,338.0,-7.7,50.4,,100.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,106.86
Pt,None,24.6,,-11.0,,Sphere,180.0,6.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTS,TetrazoliumSalt,other,98.5
IronOxide,None,6.0,,-36.5,,Sphere,0.5,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,77.52
Ag,None,66.0,28.41,-33.33,,,0.0,72.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,NR,toluylene red,other,25.08
ZnO,None,245.0,,-15.8,,Sphere,4.0,24.0,HEK,Human,Skin,Keratinocyte,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,105.22
Ag,None,53.3,155.3,-11.9,,,100.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTS,TetrazoliumSalt,other,38.03
SLN,CTAB,135.1,,28.2,,Sphere,330.0,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,Alamar_Blue,AlamarBlue,other,1.35
Mn2O3,None,51.5,298.4,-46.1,,,0.8,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,100.0
Fe2O3,None,42.5,957.0,-8.2,82.8,,0.01,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,98.19
SiO2,Phosphonate,135.0,375.4,-26.8,,,0.0,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,95.22
CuO,None,30.0,276.4,-18.08,,Sphere,30.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,56.42
Al2O3,None,39.7,267.0,36.3,64.7,,0.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,95.69
Polystyrene,NH2,100.0,,24.6,,Sphere,10.0,24.0,TT1,Human,Lung,Epithelial,Adult,cancer,,MTT,TetrazoliumSalt,other,103.64
Ag,None,29.57,,-24.58,,Sphere,800.0,72.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,NR,toluylene red,other,21.51
PTFE-PMMA,None,723.05,,-6.25,,Irregular,50.0,24.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,Alamar_Blue,AlamarBlue,other,99.93
Hydroxyapatite,None,,,-11.7,,Rod,50.0,72.0,MC3T3-E1,Mouse,Bone,Preosteoblast,neonate,Normal,,MTT,TetrazoliumSalt,other,95.02
SLN,DDAB,134.2,,28.2,,Sphere,165.0,24.0,SV-80,Human,Lung,Fibroblast,Adult,cancer,female,Alamar_Blue,AlamarBlue,other,98.99
Ag,GSH,6.0,,-50.9,,Sphere,5.0,24.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,MTT,TetrazoliumSalt,other,77.25
CuO,None,30.0,276.4,-18.08,,Sphere,100.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,0.78
SiO2,DPPC,19.4,889.03,-13.5,,Sphere,16.0,24.0,16HBE14,Human,Heart,Epithelial,Young,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,94.86
MgO,None,39.2,,11.6,,Sphere,0.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,99.02
Ag,None,,,-31.7,,Rod,20.0,24.0,CCL-110,Human,Skin,Fibroblast,fetus,Normal,female,MTS,TetrazoliumSalt,other,89.76
CuO,None,28.2,,12.7,,Sphere,40.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CellTiterBlue,AlamarBlue,meta_oxide,20.0
SiO2,None,13.0,100.0,-27.0,,,54.47,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,LDH,LDHrelease,meta_oxide,22.37
ZnO,None,141.0,404.0,,,Sphere,10.0,24.0,SIRC,Rabbit,Cornea,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,85.45
Polystyrene,NH2,50.0,,20.15,,Sphere,50.0,72.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,CCK_8,TetrazoliumSalt,other,0.0
Au,GSH,43.17,,-58.0,,Sphere,300.0,24.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,MTT,TetrazoliumSalt,other,95.24
TiO2,None,148.15,,-14.55,,Irregular,8.0,6.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,95.34
Au,PEG_based,21.7,,-7.6,,Sphere,,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,other,77.65
Dendrimer,None,221.7,,-0.43,,Sphere,5.0,72.0,hNPC,Human,Brain,Neural,neonate,Normal,,MTT,TetrazoliumSalt,other,92.89
Au,None,13.5,,-8.1,,Sphere,2.5,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,other,109.53
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,200.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,101.25
SiO2,None,8.5,,-27.0,,Sphere,100.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,XTT,TetrazoliumSalt,meta_oxide,82.71
TiO2,None,33.7,303.0,-25.3,42.5,,10.0,24.0,SW480,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,71.21
Ag,None,29.57,,-24.58,,Sphere,50.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,other,60.34
Polystyrene,NH2,100.0,,24.6,,Sphere,10.0,24.0,AT2,Human,Lung,Epithelial,,Normal,,MTT,TetrazoliumSalt,other,94.57
Y2O3,None,32.7,743.3,26.09,,Cubic,0.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,100.0
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,75.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,94.62
Pt,Citrate_based,68.3,99.15,-26.4,,Sphere,25.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,other,94.48
ZnO,None,100.0,273.4,-11.7,20.0,,25.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,75.9
TiO2,None,25.0,504.5,-10.7,210.0,,0.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,100.0
Graphite,None,4.0,,31.4,,Sphere,100.0,2.0,U87,Human,Brain,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,carbon,66.81
SiO2,CTAB,90.0,386.9,-35.9,,,0.0,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,100.43
SiO2,None,105.5,,-31.7,,Sphere,500.0,72.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,meta_oxide,17.23
ZrO2,None,10.0,,-45.5,,Sphere,100.0,24.0,HCT-116,Human,Colon,Epithelial,Adult,cancer,male,Live/Dead,Trypan_Blue,meta_oxide,58.52
Cr2O3,None,193.0,316.9,-32.6,,,0.4,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,100.0
Dendrimer,None,1.9,,16.0,,Sphere,5.0,1.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Live/Dead,propidium_iodide,other,97.2
SiO2,Chitosan,578.27,,8.0,,Sphere,50.0,48.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,96.82
Polystyrene,COOH,165.25,,-29.8,,Sphere,25.0,24.0,AT2,Human,Lung,Epithelial,,Normal,,MTT,TetrazoliumSalt,other,92.19
SiO2,None,,229.5,-21.77,,Sphere,16.0,24.0,16HBE14,Human,Heart,Epithelial,Young,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,102.73
TiO2,None,10.0,262.0,-5.7,166.0,,300.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,91.05
Ag,Citrate_based,50.0,103.0,-23.5,,Sphere,12.5,48.0,HDF,Human,Skin,Fibroblast,Adult,Normal,,MTS,TetrazoliumSalt,other,66.33
IronOxide,PEG_based,16.5,,-0.52,,Sphere,25.0,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,101.2
Co3O4,None,10.0,222.7,24.6,,,12.5,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,ATPLite,luciferase,meta_oxide,66.3
IronOxide,None,28.33,,-18.4,,Sphere,50.0,48.0,hPDLF,Human,Teeth,Fibroblast,Adult,cancer,,MTT,TetrazoliumSalt,meta_oxide,43.64
SiO2,None,50.0,79.0,-13.2,108.3,,1.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,98.4
MWCNT,COOH,216.44,,-5.56,,Needle,8.0,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,CCK_8,TetrazoliumSalt,nanotubes,81.24
Dendrimer,None,38.3,,3.6,,Sphere,100.0,24.0,hNPC,Human,Brain,Neural,neonate,Normal,,MTT,TetrazoliumSalt,other,78.88
Ag,PVP,20.0,134.5,-13.05,,Irregular,1.5,48.0,BALB_c3T3,Mouse,Embryo,Fibroblast,,cancer,,NR,toluylene red,other,90.7
Au,None,90.0,107.85,,,Sphere,25.0,72.0,NHDF,Human,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,other,13.23
Ag,Citrate_based,50.0,,-20.0,,Sphere,12.5,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,other,97.01
Pt,PVP,13.5,,-8.0,,Sphere,200.0,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,CellTiter_Glo,luciferase,other,77.96
SiO2,None,148.95,,-73.8,,Sphere,100.0,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,Live/Dead,CalceinAM,meta_oxide,27.48
IronOxide,None,28.33,,-18.4,,Sphere,1.0,24.0,mDF,Mouse,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,100.0
TiO2,None,15.5,420.0,-12.0,107.4,,100.0,24.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,40.67
TiO2,None,124.9,171.0,-17.6,,,0.0,24.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,83.81
TiO2,None,21.0,74.0,-9.42,57.0,,150.0,24.0,Chang_Liver,Human,Liver,Epithelial,,Normal,,Annexiv_V_,propidium_iodide,meta_oxide,79.07
SiO2,DPPC,19.4,889.03,-13.5,,Sphere,16.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,98.62
Chitosan,None,,,62.1,,Irregular,250.0,24.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,112.77
Pt,PVP,13.5,,-8.0,,Sphere,400.0,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,CellTiter_Glo,luciferase,other,54.21
Pt,Folic_acid_based,12.5,91.3,-40.5,,Sphere,100.0,72.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,CellTiter_Glo,luciferase,other,24.47
C60,Dextran,30.0,,-16.9,,Sphere,50.0,24.0,C6,Rat,Brain,Fibroblast,Adult,cancer,,Live/Dead,CalceinAM,carbon,91.33
Ag,None,29.57,,-24.58,,Sphere,200.0,72.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,NR,toluylene red,other,20.43
PLGA,PEG_based,30.0,,-24.09,,Needle,100.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,other,59.73
Ag,None,29.57,,-24.58,,Sphere,400.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,other,6.53
TiO2,None,25.0,434.1,-7.83,,Sphere,1.0,6.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,100.97
Fe3O4,None,12.0,358.6,-14.85,,Cubic,100.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,97.58
Chitosan,None,,,63.2,,Sphere,31.25,72.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,98.66
TiO2,None,193.0,,-11.2,,Sphere,10.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,105.66
Ag,None,,,-1.4,,Wire,2.0,24.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,MTS,TetrazoliumSalt,other,98.43
TiO2,None,40.0,322.3,-25.27,50.0,,5.0,6.0,L-02,Human,Liver,Epithelial,Adult,cancer,female,ATPLite,luciferase,meta_oxide,89.4
SiO2,CTAB,238.5,,-35.9,,Sphere,31.2,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,98.06
Polystyrene,NH2,50.0,,20.1,,Sphere,5.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,CCK_8,TetrazoliumSalt,other,95.14
ZnO,None,32.0,1093.0,21.6,37.0,,12.5,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,98.11
Ni2O3,None,140.6,339.5,32.2,,,0.8,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,ATPLite,luciferase,meta_oxide,100.0
Chitosan,None,,,72.1,,Irregular,250.0,24.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,103.7
Pt,Folic_acid_based,4.0,13.5,-40.5,,,0.01,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,CellTiter_Glo,luciferase,other,44.25
TiO2,None,25.0,228.3,-10.7,40.0,,150.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,90.75
Polystyrene,COOH,116.0,,-46.0,,Sphere,100.0,48.0,Macrophages,Human,Blood,Monocyte,Adult,Normal,,XTT,TetrazoliumSalt,other,105.36
SiO2,None,18.3,224.0,,,Sphere,12.5,24.0,SIRC,Rabbit,Cornea,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,95.6
Mn2O3,None,51.5,522.5,-35.68,,Tetragonal,6.2,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,86.42
TiO2,None,10.0,1457.0,-11.0,166.0,,300.0,24.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,84.51
