NP_type,Coating,core_size_nm,hydro_size_nm,Surf_charge_mV,Surface_area_m2_g,shape,Dose_microg_mL,Duration_h,Cell_name,Cell_species,cell_Organ,Cell_morphology,Cell_age,cell_type,sex,Assay,Test_indicator,nanomaterial_group,Viability
La2O3,None,24.6,711.3,23.04,,Hexagon,200.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,82.8
SnO2,None,46.1,264.9,-10.5,,,100.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,86.8
SiO2,None,199.89,,-36.3,,Sphere,50.0,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,55.17
Ag,None,66.0,28.41,-33.33,,,0.01,72.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,Alamar_Blue,AlamarBlue,other,4.68
Au,PEG_based,21.7,,-7.6,,Sphere,,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,other,77.65
IronOxide,PEG_based,16.5,,-0.52,,Sphere,50.0,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,83.33
TiO2,None,24.59,172.0,-14.25,,Sphere,100.0,48.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,11.43
Al2O3,None,85.0,,0.4,,Sphere,10.0,24.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,EZ4U,TetrazoliumSalt,meta_oxide,101.8
Er2O3,None,113.8,442.5,26.14,,Cubic,6.2,24.0,THP_1,Human,Blood,Macrophage,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,101.14
Chitosan,None,,,71.3,,Irregular,62.5,48.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,100.81
Chitosan,None,,,50.0,,Sphere,10.0,24.0,K562,Human,BoneMarrow,Lymphoblast,Adult,cancer,female,MTT,TetrazoliumSalt,other,56.26
SiO2,None,15.0,,-59.7,,Sphere,5.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,89.58
Gd2O3,None,43.8,687.3,22.63,,Cubic,200.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,86.91
ZnO,None,100.0,273.4,-11.7,20.0,,0.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,100.65
SiO2,None,30.0,,-63.31,,Sphere,10.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,91.59
Gd2O3,None,43.8,687.3,22.63,,Cubic,3.1,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,107.49
Ag,Citrate_based,50.0,94.5,-22.5,,Sphere,12.5,24.0,HDF,Human,Skin,Fibroblast,Adult,Normal,,MTS,TetrazoliumSalt,other,87.98
Chitosan,None,,,71.3,,Irregular,500.0,24.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,97.77
Dendrimer,None,11.0,,4.93,,Sphere,10.0,72.0,hNPC,Human,Brain,Neural,neonate,Normal,,MTT,TetrazoliumSalt,other,45.81
SWCNT,None,112.9,,12.9,,Needle,0.1,6.0,mDF,Mouse,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,nanotubes,91.85
Chitosan,None,,,72.1,,Irregular,31.25,72.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,102.59
Au,None,124.1,,-24.14,,Star,400.0,96.0,RFPEC,Rat,FatPad,Endothelial,Adult,Normal,,MTS,TetrazoliumSalt,other,126.78
Ag,Citrate_based,27.1,54.05,-25.6,,Sphere,25.0,48.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,other,73.11
IronOxide,PEI,17.2,,29.28,,Sphere,25.0,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,5.5
TiO2,None,25.0,228.3,-10.7,40.0,,0.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,100.0
Au,None,50.0,74.8,,,Sphere,25.0,48.0,NHDF,Human,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,other,7.11
Dendrimer,None,38.3,,3.6,,Sphere,100.0,24.0,hNPC,Human,Brain,Neural,neonate,Normal,,MTT,TetrazoliumSalt,other,78.88
Pt,Folic_acid_based,4.0,13.5,-40.5,,,0.01,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,CellTiter_Glo,luciferase,other,45.0
ZnO,None,100.0,273.4,-11.7,20.0,,80.0,48.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,55.63
Ag,PVP,20.0,134.5,-13.05,,Irregular,1.0,24.0,BALB_c3T3,Mouse,Embryo,Fibroblast,,cancer,,WST-1,TetrazoliumSalt,other,94.22
Polystyrene,None,50.0,,-33.0,,Sphere,25.0,24.0,AT2,Human,Lung,Epithelial,,Normal,,MTT,TetrazoliumSalt,other,99.2
Y2O3,None,32.7,743.3,26.09,,Cubic,0.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,100.0
TiO2,None,124.9,171.0,-17.6,,,0.0,6.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,92.7
CuO,None,30.0,276.4,-18.08,,Sphere,0.5,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,104.67
SiO2,CTAB,90.0,386.9,-35.9,,,0.0,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,94.57
EudragitRL,None,185.0,,56.0,,Sphere,100.0,24.0,NR8383,Rat,Lung,Macrophage,Adult,Normal,male,MTT,TetrazoliumSalt,other,70.62
Ag,Citrate_based,5.2,136.0,-35.0,,Sphere,50.0,48.0,HEBC3-KT,Human,Lung,Epithelial,Adult,Normal,female,Alamar_Blue,AlamarBlue,other,87.19
Au,Cystein_based,25.76,,-46.8,,Sphere,25.0,24.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,MTT,TetrazoliumSalt,other,96.83
SiO2,None,27.5,75.1,-29.5,65.0,,0.0,20.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,94.1
SiO2,None,59.72,,-38.1,,Sphere,10.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,96.58
CuO,None,30.0,276.4,-18.08,,Sphere,30.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,2.92
ZnO,None,45.3,310.0,32.7,21.3,,50.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,36.62
IronOxide,PEG_based,344.65,,-16.45,,Sphere,1.0,24.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,LDH,LDHrelease,meta_oxide,83.23
IronOxide,Dextran,7.5,,-11.0,,Sphere,10.0,48.0,Monocytes,Human,Blood,Monocyte,Adult,Normal,,CCK_8,TetrazoliumSalt,meta_oxide,184.82
Polystyrene,COOH,500.0,,-30.2,,Sphere,50.0,72.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,CCK_8,TetrazoliumSalt,other,57.04
ZnO,None,100.0,273.4,-11.7,20.0,,30.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,71.04
IronOxide,None,42.5,,-8.2,,Sphere,5.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,88.53
Ag,None,66.0,28.41,-33.33,,,0.01,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,NR,toluylene red,other,34.66
ZnO,None,100.0,258.55,-9.96,,Sphere,40.0,48.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,7.91
Dendrimer,None,31.2,,3.18,,Sphere,5.0,72.0,hNPC,Human,Brain,Neural,neonate,Normal,,MTT,TetrazoliumSalt,other,101.09
Hydroxyapatite,None,20.0,,-5.3,,Rod,30.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,other,99.56
Ag,None,7.0,14.7,-20.0,,,0.01,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,Promegas CTB Assay,AlamarBlue,other,18.06
Al2O3,None,44.0,372.3,-20.2,,,750.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,64.5
Pt,Folic_acid_based,4.0,13.5,-40.5,,,0.01,48.0,IMR90,Human,Lung,Fibroblast,neonate,Normal,female,CellTiter_Glo,luciferase,other,38.95
ZrO2,None,10.0,,-45.5,,Sphere,150.0,24.0,VERO,Monkey,Kidney,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,meta_oxide,65.42
NiO,None,21.6,346.0,6.9,,Sphere,5.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,101.65
Ag,None,29.57,,-27.0,,Sphere,150.0,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,NR,toluylene red,other,26.39
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,50.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,105.53
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,175.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,102.54
SiO2,Phosphonate,255.62,,-26.8,,Sphere,7.8,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,89.95
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,10.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,97.79
Ag,None,29.57,,-24.58,,Sphere,100.0,72.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,other,17.73
PLGA,PEG_based,30.0,,-24.09,,Needle,5.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,other,94.06
CuO,None,46.3,,42.8,,Sphere,1.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,99.01
Ag,PVP,20.0,134.5,-13.05,,Irregular,3.1,48.0,BALB_c3T3,Mouse,Embryo,Fibroblast,,cancer,,NR,toluylene red,other,24.59
Polystyrene,None,50.0,,-42.85,,Sphere,100.0,24.0,Macrophages,Human,Lung,Macrophage,Adult,Normal,,MTT,TetrazoliumSalt,other,96.52
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,25.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,108.99
ZnO,None,21.34,127.0,-33.0,,,0.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,100.0
SiO2,None,37.82,,-24.5,,Sphere,500.0,72.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,meta_oxide,17.01
Ag,None,66.0,28.41,-33.33,,,0.0,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Alamar_Blue,AlamarBlue,other,10.83
Ag,None,29.57,,-24.58,,Sphere,800.0,72.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,other,6.53
SiO2,NH2,289.56,,21.7,,Sphere,125.0,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,100.77
Chitosan,None,,,63.2,,Sphere,1000.0,48.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,29.89
IronOxide,None,42.5,,-8.2,,Sphere,100.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,89.51
IronOxide,Folic_acid_based,80.0,420.55,-27.7,,,0.0,24.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,83.33
PLGA,None,,,-11.0,,Sphere,1250.0,24.0,MDBK,Cow,Kidney,Epithelial,Adult,Normal,male,MTS,TetrazoliumSalt,other,97.33
MWCNT,None,38.8,179.13,-16.84,,Needle,8.0,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,CCK_8,TetrazoliumSalt,nanotubes,98.74
Hydroxyapatite,None,20.0,,-5.3,,Rod,30.0,24.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,CCK_8,TetrazoliumSalt,other,94.56
ZnO,None,141.0,404.0,,,Sphere,100.0,9.0,SIRC,Rabbit,Cornea,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,39.94
Au,None,124.1,,-24.14,,Star,2.0,24.0,RFPEC,Rat,FatPad,Endothelial,Adult,Normal,,MTS,TetrazoliumSalt,other,121.65
Cr2O3,None,193.0,316.9,-32.6,,,0.8,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,104.0
Chitosan,None,,,50.0,,Sphere,25.0,12.0,K562,Human,BoneMarrow,Lymphoblast,Adult,cancer,female,MTT,TetrazoliumSalt,other,52.45
Ag,PEG_based,59.9,,-9.3,,Sphere,100.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,other,112.06
Au,Citrate_based,5.2,220.0,-30.0,,Sphere,20.0,48.0,HEBC3-KT,Human,Lung,Epithelial,Adult,Normal,female,Alamar_Blue,AlamarBlue,other,98.17
EudragitRL,None,185.0,,56.0,,Sphere,12.5,24.0,NR8383,Rat,Lung,Macrophage,Adult,Normal,male,MTT,TetrazoliumSalt,other,111.86
CeO2,None,25.0,305.0,-16.5,,Cubic,25.0,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,NR,toluylene red,meta_oxide,100.0
Cr2O3,None,193.0,416.3,-5.62,,Rhombohedral,0.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,100.0
SiO2,None,59.72,,-38.1,,Sphere,100.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,49.89
SWCNT,None,601.7,,-13.0,,Needle,6.0,24.0,NR8383,Rat,Lung,Macrophage,Adult,Normal,male,Alamar_Blue,AlamarBlue,nanotubes,65.24
Polystyrene,NH2,50.0,,20.1,,Sphere,5.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,CCK_8,TetrazoliumSalt,other,95.14
Ag,None,28.41,66.0,-33.33,,,0.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,other,10.98
SiO2,None,15.0,,-59.7,,Sphere,50.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,10.24
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,75.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,100.04
Cr2O3,None,193.0,316.9,-32.6,,,50.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,83.9
Polystyrene,NH2,500.0,,21.75,,Sphere,50.0,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,CCK_8,TetrazoliumSalt,other,3.83
Au,Chitosan,,123.9,47.44,,Star,,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,other,59.79
Au,None,50.0,74.8,,,Sphere,25.0,24.0,NHDF,Human,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,other,7.23
Pt,Folic_acid_based,12.5,91.3,-40.5,,Sphere,400.0,48.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,CellTiter_Glo,luciferase,other,16.87
Au,PEG_based,21.7,,-7.6,,Sphere,,24.0,C17_2,Mouse,Cerebellum,Neural,fetus,Normal,,MTT,TetrazoliumSalt,other,95.51
Dendrimer,None,1.9,,16.0,,Sphere,1.7,1.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Live/Dead,propidium_iodide,other,97.3
IronOxide,PEG_based,35.8,,-0.52,,Sphere,3.12,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,97.6
SiO2,None,14.23,128.0,-26.5,,Sphere,200.0,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,55.26
PLGA,PVA,172.0,,-3.5,,Sphere,3000.0,24.0,Calu-3,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,other,82.57
Ni2O3,None,140.6,339.5,32.2,,,200.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,ATPLite,luciferase,meta_oxide,25.1
TiO2,None,193.0,,-11.2,,Sphere,50.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,91.52
ZnO,None,100.0,258.55,-9.96,,Sphere,30.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,70.74
Ag,None,66.0,28.41,-33.33,,,0.0,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Alamar_Blue,AlamarBlue,other,7.92
Pt,Folic_acid_based,4.0,13.5,-40.5,,,0.0,48.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,CellTiter_Glo,luciferase,other,64.84
PLGA,None,,,-11.0,,Sphere,312.0,24.0,Colo­205,Human,Colon,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,other,98.67
SiO2,NH2,289.56,,21.7,,Sphere,250.0,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,73.74
CeO2,None,18.3,808.5,13.45,,Cubic,50.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,100.19
Au,Chitosan,99.0,123.9,47.44,,Star,,24.0,HT29,Human,Colon,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,other,89.95
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,175.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,103.76
Polystyrene,None,100.0,,-35.65,,Sphere,1.0,24.0,AGS,Human,Stomach,Epithelial,,cancer,female,MTT,TetrazoliumSalt,other,95.77
Ag,Citrate_based,50.0,,-20.0,,Sphere,100.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,other,33.68
ZnO,None,100.0,273.4,-11.7,20.0,,10.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,101.98
IronOxide,None,6.0,,-36.5,,Sphere,0.5,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,meta_oxide,93.8
SLN,CTAB,135.1,,28.2,,Sphere,66.0,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,Alamar_Blue,AlamarBlue,other,3.38
Ag,Citrate_based,50.0,,-21.0,,Sphere,50.0,48.0,HDF,Human,Skin,Fibroblast,Adult,Normal,,MTS,TetrazoliumSalt,other,66.33
Chitosan,None,,,62.1,,Irregular,250.0,24.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,112.77
SiO2,NH2,,437.0,21.7,,,0.0,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,90.53
Polystyrene,COOH,168.35,,-31.5,,Sphere,25.0,24.0,Macrophages,Human,Lung,Macrophage,Adult,Normal,,MTT,TetrazoliumSalt,other,97.75
SiO2,None,15.0,,-59.7,,Sphere,40.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,20.84
NiO,None,13.1,862.1,23.82,,Cubic,3.1,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,102.62
Ag,PVP,27.02,,-18.4,,Sphere,1.35,24.0,KEC,Human,Skin,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,other,102.89
SiO2,None,214.0,440.0,79.0,,,0.0,24.0,primary,Human,Lung,Macrophage,Adult,Normal,,Vialight,luciferase,meta_oxide,121.78
CuO,None,46.3,,42.8,,Sphere,0.01,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,95.71
TiO2,None,124.9,171.0,-17.6,,,0.0,6.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,99.68
TiO2,None,34.1,400.0,-12.0,48.9,,0.0,24.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,100.75
EudragitRL,None,185.0,,56.0,,Sphere,100.0,24.0,NR8383,Rat,Lung,Macrophage,Adult,Normal,male,WST-1,TetrazoliumSalt,other,75.54
Ag,None,29.57,,-27.0,,Sphere,150.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,NR,toluylene red,other,53.4
IronOxide,None,,,-36.5,,Sphere,4.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,45.32
ZnO,None,245.0,,-15.8,,Sphere,8.0,6.0,HEK,Human,Skin,Keratinocyte,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,103.16
ZnO,None,97.0,,-29.0,,Rod,5.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,93.25
Pt,PVP,13.5,,-8.0,,Sphere,50.0,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,CellTiter_Glo,luciferase,other,87.44
Ag,Citrate_based,50.0,,-19.5,,Sphere,50.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,other,66.58
Chitosan,None,,,63.2,,Sphere,500.0,24.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,107.47
Au,Citrate_based,13.0,34.5,-34.2,,Sphere,1.3,48.0,BALB_c3T3,Mouse,Embryo,Fibroblast,,cancer,,NR,toluylene red,other,97.46
ZnO,None,32.0,1093.0,21.6,37.0,,12.5,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,11.75
TiO2,None,25.0,228.3,-10.7,40.0,,100.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,118.14
Pt,Folic_acid_based,4.0,13.5,-40.5,,,0.0,48.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,CellTiter_Glo,luciferase,other,49.94
IronOxide,None,28.33,,-18.4,,Sphere,50.0,24.0,hPDLF,Human,Teeth,Fibroblast,Adult,cancer,,MTT,TetrazoliumSalt,meta_oxide,55.01
Au,None,50.0,74.8,,,Sphere,1.0,48.0,NHDF,Human,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,other,97.46
C60,None,125.0,,-25.3,,Sphere,144.0,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,carbon,73.06
ZnO,None,100.0,273.4,-11.7,20.0,,0.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,100.27
MWCNT,None,10.33,292.0,-9.09,,Needle,8.0,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,CCK_8,TetrazoliumSalt,nanotubes,94.48
Fe2O3,None,32.0,297.6,-18.1,,,50.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,92.4
Ag,Citrate_based,39.94,,-23.5,,Sphere,5.0,96.0,CCL-110,Human,Skin,Fibroblast,fetus,Normal,female,MTS,TetrazoliumSalt,other,43.57
TiO2,None,15.84,124.0,-43.29,,Sphere,30.0,48.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,26.4
Ag,PVP,20.0,134.5,-13.05,,Irregular,4.6,24.0,BALB_c3T3,Mouse,Embryo,Fibroblast,,cancer,,WST-1,TetrazoliumSalt,other,2.07
TiO2,None,169.4,365.0,-13.0,9.8,,100.0,24.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,59.25
ZnO,None,35.6,236.0,-41.6,27.9,,0.1,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,87.25
Ag,Citrate_based,47.3,77.0,-37.0,,Sphere,0.5,48.0,HEBC3-KT,Human,Lung,Epithelial,Adult,Normal,female,Alamar_Blue,AlamarBlue,other,99.55
CuO,None,12.8,305.3,7.6,,,12.5,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,ATPLite,luciferase,meta_oxide,66.2
ZnO,None,100.0,273.4,-11.7,20.0,,15.0,48.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,100.55
SiO2,COOH,120.0,,-28.7,,Sphere,50.0,96.0,A2780,Human,Ovary,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,90.15
SiO2,Phosphonate,135.0,375.4,-26.8,,,0.0,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,97.83
CuO,None,46.3,239.0,42.8,24.1,,20.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,15.21
SiO2,None,203.3,,-36.3,,Sphere,50.0,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,meta_oxide,40.73
TiO2,None,30.0,1843.0,-30.8,69.0,,25.0,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,111.75
MWCNT,PEG_based,27.3,,-35.6,,Needle,25.0,24.0,Macrophages,Mouse,Peritoneal Cavity,Macrophage,Adult,Normal,,WST-1,TetrazoliumSalt,nanotubes,91.48
C60,None,34.64,142.0,-37.4,,Sphere,100.0,6.0,mDF,Mouse,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,carbon,98.92
